F2,F3,F4,F8,F9,F13,F14,F18,F19,F23,F24,F28,F29,F33,F34,F38,F39,F43,F44,F48,F49,F53,F54,F58,F59,F63,F64,F68,F69,F73,F74,F78,F79,F83,F84,F88,F89,F93,F94,F98,F99,F103,F104,F108,F109,F113,F114,F118,F119,F123,F124,F128,F129,F133,F134,F138,F139,F143,F144,F148,F149,F153,F154,F158,F159,F163,F164,F168,F169,F173,F174,F178,F179,F183,F184,F188,F189,F193,F194,F198,F199,F203,F204,F208,F209,F213,F214,F218,F219,F223,F224,F228,F229,F233,F234,F238,F239,F243,F244,F248,F249,F253,F254,F258,F259
               Housing and community development,"52,965,862",0.00,"562,480",0.00,"294,620",0.00,"517,661",0.00,"203,223",0.00,"8,701,314",0.00,"1,067,872",0.00,"788,632",0.00,"173,508",0.00,"988,118",0.00,"2,340,346",0.00,"1,153,367",0.00,"288,782",0.00,"157,760",0.00,"2,104,980",0.00,"861,489",0.00,"255,920",0.00,"268,763",0.00,"462,860",0.00,"657,288",0.00,"305,060",0.00,"1,526,931",0.00,"2,734,226",0.00,"1,065,412",0.00,"1,097,445",0.00,"301,506",0.00,"711,565",0.00,"89,043",0.00,"232,580",0.00,"288,411",0.00,"214,776",0.00,"1,434,129",0.00,"135,794",0.00,"6,599,820",0.00,"1,592,176",0.00,"83,804",0.00,"2,017,788",0.00,"516,779",0.00,"710,337",0.00,"2,114,285",0.00,"266,505",0.00,"464,551",0.00,"104,557",0.00,"832,895",0.00,"1,998,064",0.00,"363,667",0.00,"158,871",0.00,"1,187,323",0.00,"1,458,966",0.00,"140,177",0.00,"336,195",0.00,"33,241",0.00
               Sewerage,"57,115,470",0.00,"422,124",0.00,"119,619",0.00,"776,933",0.00,"316,646",0.00,"9,050,713",0.00,"1,026,437",0.00,"641,579",0.00,"202,900",0.00,"582,484",0.00,"3,758,313",0.00,"1,226,363",0.00,"399,202",0.00,"233,365",0.00,"1,644,456",0.00,"1,184,081",0.00,"581,767",0.00,"433,084",0.00,"591,916",0.00,"654,042",0.00,"213,585",0.00,"1,386,941",0.00,"1,368,806",0.00,"2,480,579",0.00,"1,045,769",0.00,"296,103",0.00,"1,186,720",0.00,"141,938",0.00,"254,685",0.00,"464,735",0.00,"162,212",0.00,"1,578,283",0.00,"235,056",0.00,"3,633,033",0.00,"979,018",0.00,"98,742",0.00,"2,564,341",0.00,"360,175",0.00,"922,114",0.00,"2,622,914",0.00,"177,748",0.00,"689,684",0.00,"110,366",0.00,"818,690",0.00,"4,076,358",0.00,"345,888",0.00,"74,352",0.00,"1,590,477",0.00,"1,950,413",0.00,"304,363",0.00,"1,052,579",0.00,"82,779",0.00
                    Capital outlay,"19,746,982",0.00,"143,101",0.00,"35,938",0.00,"274,172",0.00,"118,571",0.00,"3,413,013",0.00,"357,039",0.00,"308,439",0.00,"67,440",0.00,"383,250",0.00,"1,003,337",0.00,"220,154",0.00,"225,238",0.00,"86,481",0.00,"685,452",0.00,"454,500",0.00,"172,938",0.00,"150,202",0.00,"301,289",0.00,"267,894",0.00,"60,469",0.00,"324,000",0.00,"473,374",0.00,"323,415",0.00,"204,225",0.00,"115,571",0.00,"538,455",0.00,"68,784",0.00,"112,873",0.00,"165,810",0.00,"49,143",0.00,"319,761",0.00,"98,901",0.00,"2,008,542",0.00,"295,735",0.00,"47,196",0.00,"896,302",0.00,"119,215",0.00,"352,927",0.00,"560,519",0.00,"37,700",0.00,"256,884",0.00,"47,485",0.00,"294,807",0.00,"1,648,715",0.00,"51,176",0.00,"12,373",0.00,"591,477",0.00,"682,068",0.00,"102,549",0.00,"189,387",0.00,"28,696",0.00
               Solid waste management,"25,002,925",0.00,"306,807",0.00,"115,968",0.00,"459,351",0.00,"228,115",0.00,"3,338,971",0.00,"143,453",0.00,"273,543",0.00,"89,335",0.00,"134,136",0.00,"2,606,759",0.00,"724,361",0.00,"266,252",0.00,"166,850",0.00,"624,184",0.00,"245,762",0.00,"271,343",0.00,"163,573",0.00,"230,538",0.00,"363,039",0.00,"118,590",0.00,"655,210",0.00,"399,958",0.00,"510,355",0.00,"389,553",0.00,"191,842",0.00,"153,152",0.00,"84,586",0.00,"100,105",0.00,"31,512",0.00,"126,596",0.00,"919,261",0.00,"216,536",0.00,"3,008,670",0.00,"751,809",0.00,"73,673",0.00,"484,216",0.00,"242,203",0.00,"160,656",0.00,"898,476",0.00,"102,632",0.00,"388,791",0.00,"52,402",0.00,"439,443",0.00,"1,508,538",0.00,"193,742",0.00,"35,502",0.00,"642,263",0.00,"769,878",0.00,"88,691",0.00,"405,923",0.00,"105,821",0.00
                    Capital outlay,"1,936,428",0.00,"26,048",0.00,"18,902",0.00,"56,295",0.00,"22,777",0.00,"148,921",0.00,"11,823",0.00,"19,704",0.00,"8,853",0.00,"8,422",0.00,"88,480",0.00,"24,802",0.00,"25,332",0.00,"10,853",0.00,"184,053",0.00,"15,404",0.00,"25,437",0.00,"8,730",0.00,"26,073",0.00,"11,586",0.00,"4,773",0.00,"6,728",0.00,"20,099",0.00,"16,998",0.00,"25,925",0.00,"9,776",0.00,"10,776",0.00,"9,317",0.00,"11,713",0.00,"2,555",0.00,"3,953",0.00,"37,978",0.00,"24,859",0.00,"437,933",0.00,"65,209",0.00,"9,525",0.00,"34,559",0.00,"19,383",0.00,"10,372",0.00,"63,927",0.00,"9,614",0.00,"28,997",0.00,"5,726",0.00,"27,845",0.00,"128,455",0.00,"3,037",0.00,"1,899",0.00,"45,026",0.00,"69,939",0.00,"6,523",0.00,"10,580",0.00,"29,934",0.00
     Governmental administration:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
               Financial administration,"48,019,981",0.00,"613,600",0.00,"297,653",0.00,"480,423",0.00,"661,233",0.00,"5,529,640",0.00,"1,121,817",0.00,"585,541",0.00,"256,907",0.00,"276,338",0.00,"3,016,814",0.00,"1,155,992",0.00,"267,199",0.00,"305,550",0.00,"2,080,825",0.00,"532,671",0.00,"410,364",0.00,"347,780",0.00,"485,936",0.00,"766,389",0.00,"329,564",0.00,"974,298",0.00,"1,152,528",0.00,"1,195,404",0.00,"1,368,161",0.00,"484,140",0.00,"671,268",0.00,"231,529",0.00,"313,337",0.00,"369,158",0.00,"555,907",0.00,"1,393,348",0.00,"338,414",0.00,"3,968,365",0.00,"1,353,313",0.00,"153,294",0.00,"2,061,625",0.00,"502,027",0.00,"941,304",0.00,"1,848,256",0.00,"192,892",0.00,"603,230",0.00,"181,819",0.00,"891,023",0.00,"2,665,298",0.00,"550,567",0.00,"110,619",0.00,"1,554,245",0.00,"817,007",0.00,"345,439",0.00,"508,111",0.00,"201,819",0.00
               Judicial and legal,"47,682,531",0.00,"368,410",0.00,"240,249",0.00,"1,048,030",0.00,"226,525",0.00,"9,091,097",0.00,"862,242",0.00,"678,105",0.00,"200,943",0.00,"148,175",0.00,"2,491,944",0.00,"1,383,080",0.00,"325,575",0.00,"212,311",0.00,"1,511,309",0.00,"621,152",0.00,"365,514",0.00,"326,213",0.00,"557,645",0.00,"685,966",0.00,"112,461",0.00,"964,733",0.00,"1,053,969",0.00,"1,214,850",0.00,"771,628",0.00,"275,022",0.00,"565,429",0.00,"199,105",0.00,"188,036",0.00,"496,121",0.00,"161,057",0.00,"1,502,150",0.00,"320,775",0.00,"4,153,096",0.00,"844,108",0.00,"108,101",0.00,"1,827,287",0.00,"358,901",0.00,"792,654",0.00,"1,995,900",0.00,"159,664",0.00,"391,076",0.00,"95,771",0.00,"842,607",0.00,"3,178,313",0.00,"378,224",0.00,"88,449",0.00,"1,025,986",0.00,"1,220,185",0.00,"267,525",0.00,"662,671",0.00,"122,192",0.00
               General public buildings,"14,757,340",0.00,"107,161",0.00,"89,635",0.00,"233,005",0.00,"37,936",0.00,"787,320",0.00,"396,324",0.00,"128,053",0.00,"96,440",0.00,"217,212",0.00,"290,160",0.00,"402,522",0.00,"166,273",0.00,"96,293",0.00,"645,393",0.00,"147,345",0.00,"133,011",0.00,"163,235",0.00,"114,946",0.00,"144,286",0.00,"90,749",0.00,"355,393",0.00,"1,061,170",0.00,"203,737",0.00,"308,127",0.00,"87,269",0.00,"192,306",0.00,"57,170",0.00,"60,169",0.00,"137,857",0.00,"87,243",0.00,"403,252",0.00,"126,302",0.00,"1,430,901",0.00,"505,466",0.00,"59,318",0.00,"421,513",0.00,"47,265",0.00,"231,369",0.00,"994,335",0.00,"108,314",0.00,"230,161",0.00,"56,096",0.00,"369,895",0.00,"903,088",0.00,"352,599",0.00,"24,415",0.00,"775,999",0.00,"125,113",0.00,"103,381",0.00,"317,874",0.00,"132,944",0.00
               Other governmental administration,"35,503,426",0.00,"476,595",0.00,"302,353",0.00,"605,743",0.00,"233,622",0.00,"6,790,494",0.00,"953,168",0.00,"695,227",0.00,"140,285",0.00,"134,341",0.00,"1,273,677",0.00,"842,617",0.00,"150,195",0.00,"140,605",0.00,"1,960,486",0.00,"816,726",0.00,"222,238",0.00,"338,995",0.00,"531,130",0.00,"498,746",0.00,"155,503",0.00,"615,745",0.00,"444,781",0.00,"734,407",0.00,"632,576",0.00,"262,352",0.00,"575,063",0.00,"182,499",0.00,"214,135",0.00,"328,197",0.00,"185,148",0.00,"530,731",0.00,"274,706",0.00,"1,333,746",0.00,"859,092",0.00,"98,951",0.00,"1,380,774",0.00,"392,267",0.00,"711,603",0.00,"1,617,461",0.00,"225,799",0.00,"582,866",0.00,"85,290",0.00,"541,028",0.00,"2,121,896",0.00,"462,051",0.00,"93,758",0.00,"699,962",0.00,"569,092",0.00,"256,305",0.00,"1,015,415",0.00,"212,984",0.00
     Interest on general debt,"106,284,399",0.00,"992,775",0.00,"305,478",0.00,"1,517,962",0.00,"500,817",0.00,"17,398,471",0.00,"2,024,586",0.00,"1,932,867",0.00,"288,216",0.00,"589,071",0.00,"3,833,909",0.00,"1,494,484",0.00,"348,897",0.00,"234,983",0.00,"6,915,590",0.00,"1,707,706",0.00,"599,520",0.00,"847,457",0.00,"1,317,067",0.00,"1,407,891",0.00,"268,857",0.00,"1,867,526",0.00,"3,071,116",0.00,"2,856,825",0.00,"1,650,926",0.00,"550,518",0.00,"1,547,576",0.00,"178,224",0.00,"321,503",0.00,"825,879",0.00,"429,664",0.00,"3,312,318",0.00,"565,216",0.00,"13,972,475",0.00,"1,895,996",0.00,"240,236",0.00,"2,942,376",0.00,"534,780",0.00,"1,174,361",0.00,"4,188,448",0.00,"542,573",0.00,"883,722",0.00,"175,685",0.00,"1,543,056",0.00,"8,999,549",0.00,"494,438",0.00,"131,042",0.00,"2,217,339",0.00,"2,876,216",0.00,"295,540",0.00,"1,418,641",0.00,"54,031",0.00
"     General expenditure, n.e.c.:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
               Miscellaneous commercial activities,"4,444,896",0.00,"17,592",0.00,"260,167",0.00,"10,187",0.00,"41,377",0.00,"1,666,288",0.00,"103,057",0.00,"4,435",0.00,4,0.00,0,0.00,"761,250",0.00,"55,661",0.00,373,0.00,"22,213",0.00,"24,297",0.00,"20,762",0.00,"62,679",0.00,"27,827",0.00,"57,850",0.00,"67,841",0.00,"10,124",0.00,"37,339",0.00,"20,283",0.00,"97,123",0.00,"68,529",0.00,"7,170",0.00,"24,874",0.00,"86,881",0.00,"11,423",0.00,"16,958",0.00,"5,834",0.00,821,0.00,"5,458",0.00,"43,661",0.00,"15,292",0.00,"241,716",0.00,"65,904",0.00,"42,747",0.00,"32,642",0.00,"14,318",0.00,"6,547",0.00,"6,376",0.00,"50,309",0.00,"70,918",0.00,"27,261",0.00,"44,510",0.00,"37,168",0.00,"10,944",0.00,"96,646",0.00,"1,584",0.00,"13,516",0.00,"26,160",0.00
               Other and unallocable,"130,376,751",0.00,"1,499,444",0.00,"669,400",0.00,"1,383,480",0.00,"381,374",0.00,"11,457,922",0.00,"2,174,625",0.00,"2,865,569",0.00,"211,975",0.00,"682,245",0.00,"6,639,085",0.00,"2,019,784",0.00,"1,303,457",0.00,"327,184",0.00,"7,851,899",0.00,"2,138,269",0.00,"1,396,548",0.00,"1,065,152",0.00,"897,004",0.00,"1,755,608",0.00,"645,359",0.00,"3,590,034",0.00,"6,476,656",0.00,"3,570,352",0.00,"1,613,605",0.00,"636,890",0.00,"2,221,262",0.00,"278,987",0.00,"899,057",0.00,"704,905",0.00,"372,729",0.00,"11,389,809",0.00,"902,122",0.00,"22,207,831",0.00,"1,200,405",0.00,"631,923",0.00,"3,202,567",0.00,"674,375",0.00,"2,007,103",0.00,"3,708,586",0.00,"422,272",0.00,"939,443",0.00,"295,919",0.00,"1,636,185",0.00,"5,332,663",0.00,"1,013,598",0.00,"153,633",0.00,"2,215,513",0.00,"2,266,590",0.00,"717,871",0.00,"1,094,908",0.00,"633,575",0.00
     Utility expenditure,"232,596,498",0.00,"3,174,213",0.00,"799,060",0.00,"5,484,117",0.00,"987,830",0.00,"43,593,282",0.00,"4,517,154",0.00,"1,423,979",0.00,"540,908",0.00,"4,702,459",0.00,"10,988,094",0.00,"6,129,525",0.00,"1,300,043",0.00,"263,963",0.00,"8,575,489",0.00,"2,565,180",0.00,"1,292,440",0.00,"1,600,409",0.00,"2,048,921",0.00,"1,359,685",0.00,"177,818",0.00,"3,537,660",0.00,"6,268,844",0.00,"3,855,897",0.00,"3,303,911",0.00,"855,991",0.00,"2,768,407",0.00,"327,102",0.00,"4,371,090",0.00,"1,521,395",0.00,"161,725",0.00,"3,955,743",0.00,"856,682",0.00,"30,763,549",0.00,"4,882,406",0.00,"459,133",0.00,"3,896,263",0.00,"2,491,843",0.00,"2,492,310",0.00,"4,911,711",0.00,"359,408",0.00,"3,505,000",0.00,"353,579",0.00,"9,217,315",0.00,"17,252,921",0.00,"2,204,992",0.00,"287,845",0.00,"3,384,667",0.00,"9,737,236",0.00,"394,637",0.00,"2,365,045",0.00,"327,622",0.00
               Capital outlay,"53,478,639",0.00,"442,592",0.00,"281,148",0.00,"1,250,029",0.00,"165,626",0.00,"10,373,528",0.00,"1,478,571",0.00,"288,735",0.00,"46,724",0.00,"2,734,393",0.00,"1,828,564",0.00,"972,783",0.00,"722,202",0.00,"70,388",0.00,"1,943,465",0.00,"251,815",0.00,"229,472",0.00,"327,286",0.00,"313,172",0.00,"178,667",0.00,"31,779",0.00,"1,016,078",0.00,"1,669,273",0.00,"629,939",0.00,"624,924",0.00,"137,108",0.00,"343,042",0.00,"191,251",0.00,"845,267",0.00,"369,803",0.00,"24,236",0.00,"853,194",0.00,"220,950",0.00,"7,538,440",0.00,"970,725",0.00,"183,759",0.00,"776,255",0.00,"858,826",0.00,"641,260",0.00,"1,086,622",0.00,"94,094",0.00,"453,728",0.00,"51,678",0.00,"1,047,536",0.00,"4,150,974",0.00,"327,914",0.00,"37,677",0.00,"1,158,471",0.00,"2,896,652",0.00,"113,042",0.00,"108,994",0.00,"125,988",0.00
          Water supply,"71,515,032",0.00,"1,036,028",0.00,"143,333",0.00,"1,437,282",0.00,"495,874",0.00,"17,655,707",0.00,"1,903,343",0.00,"381,061",0.00,"101,029",0.00,"276,773",0.00,"4,369,024",0.00,"2,216,835",0.00,"373,960",0.00,"155,624",0.00,"2,854,667",0.00,"699,776",0.00,"610,782",0.00,"665,022",0.00,"882,763",0.00,"545,082",0.00,"123,231",0.00,"1,507,667",0.00,"1,392,339",0.00,"1,696,844",0.00,"878,752",0.00,"327,362",0.00,"732,348",0.00,"286,415",0.00,"369,129",0.00,"1,122,231",0.00,"115,371",0.00,"806,532",0.00,"413,641",0.00,"3,165,954",0.00,"1,484,086",0.00,"420,639",0.00,"1,878,638",0.00,"932,336",0.00,"840,272",0.00,"1,449,596",0.00,"230,738",0.00,"788,252",0.00,"141,002",0.00,"1,283,164",0.00,"7,596,122",0.00,"673,282",0.00,"85,813",0.00,"1,317,071",0.00,"1,436,344",0.00,"317,449",0.00,"665,661",0.00,"232,786",0.00
          Electric power,"76,417,870",0.00,"1,715,216",0.00,"531,661",0.00,"3,245,797",0.00,"459,639",0.00,"10,661,012",0.00,"1,018,764",0.00,"359,351",0.00,"293,783",0.00,0,0.00,"4,378,631",0.00,"2,348,863",0.00,0,0.00,"81,322",0.00,"1,071,368",0.00,"1,359,879",0.00,"505,674",0.00,"864,388",0.00,"680,534",0.00,"510,933",0.00,"14,197",0.00,"70,443",0.00,"1,344,535",0.00,"1,449,317",0.00,"1,698,608",0.00,"412,818",0.00,"1,399,631",0.00,"1,366",0.00,"3,672,243",0.00,"101,921",0.00,"12,319",0.00,"138,952",0.00,"189,940",0.00,"5,937,539",0.00,"2,348,697",0.00,"22,480",0.00,"1,027,388",0.00,"1,428,447",0.00,"688,989",0.00,"156,614",0.00,"7,441",0.00,"2,393,210",0.00,"184,664",0.00,"6,684,008",0.00,"6,561,328",0.00,"1,049,113",0.00,"169,634",0.00,"418,108",0.00,"5,328,416",0.00,"18,539",0.00,"1,311,020",0.00,"89,130",0.00
          Gas supply,"6,114,794",0.00,"350,882",0.00,"73,465",0.00,"39,928",0.00,"2,453",0.00,"273,113",0.00,"155,251",0.00,"17,787",0.00,0,0.00,0,0.00,"213,147",0.00,"715,367",0.00,0,0.00,15,0.00,"76,876",0.00,"293,066",0.00,"55,589",0.00,"29,357",0.00,"288,281",0.00,"73,683",0.00,50,0.00,"5,633",0.00,"43,204",0.00,0,0.00,"88,374",0.00,"93,328",0.00,"128,092",0.00,0,0.00,"285,025",0.00,0,0.00,0,0.00,0,0.00,"81,257",0.00,"7,206",0.00,"127,552",0.00,207,0.00,"51,744",0.00,"30,791",0.00,679,0.00,"525,821",0.00,0,0.00,"226,002",0.00,"9,547",0.00,"1,001,470",0.00,"543,971",0.00,"9,524",0.00,0,0.00,"188,830",0.00,"6,557",0.00,214,0.00,"1,456",0.00,0,0.00
          Transit,"78,548,802",0.00,"72,087",0.00,"50,601",0.00,"761,110",0.00,"29,864",0.00,"15,003,450",0.00,"1,439,796",0.00,"665,780",0.00,"146,096",0.00,"4,425,686",0.00,"2,027,292",0.00,"848,460",0.00,"926,083",0.00,"27,002",0.00,"4,572,578",0.00,"212,459",0.00,"120,395",0.00,"41,642",0.00,"197,343",0.00,"229,987",0.00,"40,340",0.00,"1,953,917",0.00,"3,488,766",0.00,"709,736",0.00,"638,177",0.00,"22,483",0.00,"508,336",0.00,"39,321",0.00,"44,693",0.00,"297,243",0.00,"34,035",0.00,"3,010,259",0.00,"171,844",0.00,"21,652,850",0.00,"922,071",0.00,"15,807",0.00,"938,493",0.00,"100,269",0.00,"962,370",0.00,"2,779,680",0.00,"121,229",0.00,"97,536",0.00,"18,366",0.00,"248,673",0.00,"2,551,500",0.00,"473,073",0.00,"32,398",0.00,"1,460,658",0.00,"2,965,919",0.00,"58,435",0.00,"386,908",0.00,"5,706",0.00
     Liquor store expenditure,"8,213,309",0.00,"329,044",0.00,"7,543",0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,"127,237",0.00,0,0.00,0,0.00,"212,932",0.00,0,0.00,0,0.00,0,0.00,"120,358",0.00,"269,931",0.00,0,0.00,"872,771",0.00,"287,841",0.00,"287,479",0.00,0,0.00,"83,148",0.00,0,0.00,0,0.00,"546,271",0.00,0,0.00,0,0.00,0,0.00,"708,307",0.00,0,0.00,"903,683",0.00,0,0.00,"390,399",0.00,"1,920,735",0.00,0,0.00,0,0.00,"14,550",0.00,0,0.00,0,0.00,"274,970",0.00,"60,748",0.00,"623,049",0.00,0,0.00,"75,689",0.00,0,0.00,"96,624",0.00
     Insurance trust expenditure,"351,922,399",0.00,"3,713,854",0.00,"1,405,722",0.00,"4,782,671",0.00,"2,030,776",0.00,"64,645,906",0.00,"6,025,772",0.00,"5,649,865",0.00,"786,621",0.00,"569,290",0.00,"11,955,298",0.00,"7,524,133",0.00,"1,488,946",0.00,"1,154,348",0.00,"21,183,723",0.00,"2,984,613",0.00,"2,633,894",0.00,"2,027,032",0.00,"4,641,224",0.00,"4,972,285",0.00,"1,028,113",0.00,"5,872,005",0.00,"8,966,668",0.00,"9,849,840",0.00,"5,707,508",0.00,"2,745,997",0.00,"5,510,471",0.00,"1,079,973",0.00,"1,119,280",0.00,"2,606,225",0.00,"811,846",0.00,"13,579,510",0.00,"2,391,664",0.00,"35,807,096",0.00,"6,219,723",0.00,"699,807",0.00,"17,491,010",0.00,"2,777,038",0.00,"5,715,863",0.00,"15,227,138",0.00,"1,580,895",0.00,"3,702,193",0.00,"602,565",0.00,"5,876,613",0.00,"20,525,764",0.00,"1,706,002",0.00,"420,618",0.00,"6,108,510",0.00,"7,490,721",0.00,"1,630,306",0.00,"6,057,555",0.00,"837,909",0.00
          Unemployment compensation,"31,069,183",0.00,"176,349",0.00,"128,990",0.00,"260,763",0.00,"139,021",0.00,"5,455,277",0.00,"493,922",0.00,"722,677",0.00,"72,679",0.00,"143,942",0.00,"392,845",0.00,"340,304",0.00,"166,061",0.00,"107,447",0.00,"1,922,282",0.00,"298,253",0.00,"429,594",0.00,"190,120",0.00,"307,160",0.00,"206,599",0.00,"94,725",0.00,"533,426",0.00,"1,515,911",0.00,"822,345",0.00,"820,753",0.00,"87,747",0.00,"295,544",0.00,"115,163",0.00,"72,686",0.00,"310,927",0.00,"55,346",0.00,"2,010,615",0.00,"178,416",0.00,"2,281,256",0.00,"212,751",0.00,"144,300",0.00,"944,853",0.00,"309,565",0.00,"487,250",0.00,"2,062,889",0.00,"153,857",0.00,"180,898",0.00,"30,041",0.00,"203,911",0.00,"2,850,547",0.00,"171,743",0.00,"69,924",0.00,"363,469",0.00,"996,673",0.00,"183,054",0.00,"462,622",0.00,"91,691",0.00
          Employee retirement,"305,720,601",0.00,"3,537,505",0.00,"1,273,450",0.00,"4,521,908",0.00,"1,876,363",0.00,"52,327,123",0.00,"5,125,752",0.00,"4,900,972",0.00,"708,708",0.00,"425,348",0.00,"11,510,604",0.00,"7,150,822",0.00,"1,322,885",0.00,"900,498",0.00,"19,217,453",0.00,"2,680,063",0.00,"2,204,300",0.00,"1,836,912",0.00,"4,128,489",0.00,"4,678,208",0.00,"933,388",0.00,"5,182,193",0.00,"7,411,412",0.00,"9,011,806",0.00,"4,839,980",0.00,"2,658,250",0.00,"5,115,794",0.00,"831,821",0.00,"1,045,970",0.00,"2,295,298",0.00,"756,500",0.00,"10,833,765",0.00,"2,197,141",0.00,"32,055,623",0.00,"6,006,972",0.00,"408,651",0.00,"15,711,598",0.00,"2,467,473",0.00,"4,958,426",0.00,"12,946,975",0.00,"1,235,859",0.00,"3,445,191",0.00,"571,434",0.00,"5,672,702",0.00,"17,317,751",0.00,"1,520,301",0.00,"350,694",0.00,"5,739,947",0.00,"4,388,057",0.00,"1,323,083",0.00,"5,589,470",0.00,"569,713",0.00
          Workers' compensation,"8,361,700",0.00,0,0.00,"3,282",0.00,0,0.00,"15,392",0.00,"944,295",0.00,"395,617",0.00,"26,216",0.00,"5,234",0.00,0,0.00,"51,849",0.00,0,0.00,0,0.00,"146,403",0.00,"43,956",0.00,"6,297",0.00,0,0.00,0,0.00,"205,575",0.00,"58,196",0.00,0,0.00,"93,785",0.00,"39,345",0.00,"15,689",0.00,"46,775",0.00,0,0.00,"99,133",0.00,"132,989",0.00,624,0.00,0,0.00,0,0.00,"208,833",0.00,"16,107",0.00,"1,470,217",0.00,0,0.00,"146,856",0.00,"834,559",0.00,0,0.00,"270,187",0.00,"217,274",0.00,"1,175",0.00,"76,104",0.00,"1,090",0.00,0,0.00,"357,466",0.00,"13,958",0.00,0,0.00,"5,094",0.00,"2,105,991",0.00,"124,169",0.00,"5,463",0.00,"176,505",0.00
          Other insurance trust,"6,770,915",0.00,0,0.00,0,0.00,0,0.00,0,0.00,"5,919,211",0.00,"10,481",0.00,0,0.00,0,0.00,0,0.00,0,0.00,"33,007",0.00,0,0.00,0,0.00,32,0.00,0,0.00,0,0.00,0,0.00,0,0.00,"29,282",0.00,0,0.00,"62,601",0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,"526,297",0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,"190,004",0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
            Debt outstanding,"3,065,131,014",0.00,"30,118,312",0.00,"9,463,765",0.00,"47,064,451",0.00,"18,685,989",0.00,"462,578,048",0.00,"57,308,020",0.00,"50,017,892",0.00,"7,558,374",0.00,"14,901,142",0.00,"132,468,883",0.00,"57,738,463",0.00,"15,999,412",0.00,"6,036,524",0.00,"154,640,032",0.00,"48,169,675",0.00,"19,049,913",0.00,"27,384,958",0.00,"42,872,142",0.00,"36,263,436",0.00,"7,888,393",0.00,"52,755,578",0.00,"96,954,598",0.00,"74,471,780",0.00,"52,997,757",0.00,"14,569,725",0.00,"46,448,819",0.00,"5,447,934",0.00,"15,888,473",0.00,"27,345,788",0.00,"10,412,435",0.00,"97,341,518",0.00,"15,806,307",0.00,"355,254,706",0.00,"47,062,665",0.00,"8,281,088",0.00,"87,960,308",0.00,"18,609,665",0.00,"36,963,932",0.00,"124,567,593",0.00,"11,494,665",0.00,"38,319,966",0.00,"6,177,305",0.00,"42,725,484",0.00,"292,953,041",0.00,"21,989,201",0.00,"4,754,865",0.00,"65,865,904",0.00,"84,619,331",0.00,"12,257,690",0.00,"46,650,540",0.00,"1,974,529",0.00
Short-term,"34,886,529",0.00,"305,566",0.00,"264,495",0.00,"298,669",0.00,"12,882",0.00,"959,772",0.00,"92,601",0.00,"428,264",0.00,24,0.00,"148,008",0.00,"91,206",0.00,"370,740",0.00,"80,000",0.00,"3,170",0.00,"1,602,350",0.00,"498,737",0.00,"67,833",0.00,"355,510",0.00,"91,600",0.00,"68,031",0.00,"4,397",0.00,"931,527",0.00,"1,741,899",0.00,"1,062,036",0.00,"69,278",0.00,"42,016",0.00,"112,699",0.00,"6,808",0.00,"417,319",0.00,"889,171",0.00,"5,693",0.00,"2,879,985",0.00,"45,998",0.00,"8,157,143",0.00,"138,523",0.00,"20,936",0.00,"498,436",0.00,"56,535",0.00,"27,982",0.00,"400,398",0.00,"85,329",0.00,"450,366",0.00,"7,746",0.00,"869,880",0.00,"8,271,390",0.00,"294,781",0.00,"249,512",0.00,"314,345",0.00,"482,831",0.00,"24,579",0.00,"583,242",0.00,"4,291",0.00
